timestamp,content
2023-02-06T15:14:34.651-05:00,"@Swing Trades 
$UNG is now at the 2020 lows.
I'm taking a shot here at demand:
$UNG 17MAR 9C @ 0.80
you can probably do next week's on these as well
Keeping a 40% stop on this one"
2023-02-07T10:42:37.483-05:00,"@Swing Trades 
Friendly reminder this month we should finally get some traction on the TikTok ban.
$META $GOOGL beneficiaries.
$SNAP as well but the former have AI catalysts as well 

https://www.reuters.com/world/us/us-house-panel-vote-next-month-tiktok-ban-2023-01-27/"
2023-02-08T09:47:12.998-05:00,"@Swing Trades 
Buying weekly $TSLA 205C here"
2023-02-09T09:55:29.539-05:00,"@Swing Trades 
Regarding $GOOGL I'll cut it loose if it doesn't form a hammer candle and close above 100 today."
2023-02-09T10:28:37.952-05:00,"@Swing Trades 
$TSLA 205C are at 120% now.
Selling half and letting the rest run"
2023-02-09T10:59:55.778-05:00,"@Swing Trades 
Cutting $GOOGL $UNG for a loss. I think this is a mistake but there's too many others working for us right now. Namely TSLA NVDA"
2023-02-16T15:46:40.745-05:00,"@Swing Trades 
Back half of February is normally pretty ugly for the market. For $SPY a daily close below 408 and we'll likely drop significantly more possibly down to the 403 level and fast"
2023-02-17T15:47:35.524-05:00,"@Swing Trades 
If you didn't close $IWM puts on the gap down this morning I'd close them out. 
The close today doesn't leave me convinced we have significant downside next week so I won't risk it on a shortened week where Mr. Market can eat our theta away. 
$SPY is trapped between 403 - 407 here pos"
2023-02-21T15:03:21.239-05:00,"@Swing Trades 
FED minutes are tomorrow and I'm not expecting anything to help bulls but we could see some short covering so the $AAPL puts might be a better entry if taken tomorrow on a bounce"
2023-02-23T10:01:03.891-05:00,"@Swing Trades 
$MSFT trendline backtest yesterday"
2023-02-23T12:24:38.385-05:00,"@Swing Trades 
Using a technical stop on $MSFT vs percentage. If it closes below the trendline just below 250 I'll sell it"
2023-02-23T15:11:17.498-05:00,"@Swing Trades 
Buyers being found down near the $ES 200sma. Good chance we start to see some consolidation in this area like late December to early January. 
PCE report out tomorrow before the bell so I'll keep the $GOOGL put hedge in place. Lots can change by tomorrow!"
2023-02-24T14:13:28.175-05:00,"@Swing Trades 
Remember once we hit 100% remove at least half your position to recover working capital and only leave runners.
$GOOGL 90P already at 100%. I may add more for next week. If no TikTok news then next stop is 87-85 where I'll buy calls again.
I'll alert any new entries at the close"
2023-02-27T09:38:23.484-05:00,"@Swing Trades 
Buying 
$SPY 400/404 Call debit for this Friday expiration.
Close the trade for a loss if we end the day below 396.50"
2023-02-27T13:02:12.176-05:00,"@Day Trades 
Fam keep in mind most market moves happen overnight & were left to stare at the monitor during the day. The upper $SPY target may feel far away but it's really not."
2023-02-28T10:21:59.653-05:00,"@Swing Trades 
$META has been basing along support for a few days which we like to see and now starting to curl up. Would be great to see it close above the trendline today. That would begin the push to 180-190"
2023-02-28T11:57:47.43-05:00,"@Swing Trades 
Getting closer to the potential $META $GOOGL catalysts"
2023-03-01T10:39:24.697-05:00,"@Swing Trades 
Good morning fam!
No changes to swing trades at the moment. All supports are holding.
$AMZN > 92
$META > 174
$DXY < 105"
2023-03-01T15:24:38.343-05:00,"@Swing Trades 
Ok we're sitting very close to support levels & it could get very uncomfortable for a few days.
I'm expecting $SPY to test the 390 level in the next few days & I think that level will be bought up.
Definitely manage your account for worst case scenario. 
$AMZN and $META I'm cutting.
I"
2023-03-01T15:28:26.021-05:00,"@Swing Trades 
$XLE energy stocks could be bought for long trades.
$XOM looks good off this trendline w/ a stop below 109"
2023-03-01T15:35:54.055-05:00,"@Swing Trades 
If you have longer timeframe I still like $AMZN back to 100 from anywhere between 91-92 level but technically I need to see it hold 93 now"
2023-03-01T15:44:22.25-05:00,"@Swing Trades 
Also I'm bearish on $BA but remember new month it tends to run higher"
2023-03-01T15:51:16.974-05:00,"@Day Trades 
$BA 3MAR 210C if what you want that trade. I think you can get a dip tomorrow"
2023-03-02T09:22:58.032-05:00,"@Swing Trades 
Good morning fam! 
Holding off on new longs like $META. $TLT is breaking below 100 in premarket indicating $SPX has futher downside to go as higher yields keep placing pressure on rate sensitive tech stocks. We're getting close to the downside target from the #🎯-trade-plan so we'll se"
2023-03-02T15:35:18.048-05:00,"@Swing Trades 
There is some economic data out before the bell so keep it in mind if holding anything that expires tomorrow. I'm covering the short $SPY 404c on the weekly 
400/404 call debit. Gives it a fighting chance"
2023-03-03T08:56:00.714-05:00,"@Swing Trades 
Good morning fam! ☕️
TikTok ban news is starting to make its way into $META $GOOG so I'm going to hop into the debit spread. We're gapping up this morning so no rush on this. I'm pretty certain we'll get a pullback"
2023-03-03T09:43:25.52-05:00,"@Day Trades 
Taking profits on
$NVDA, $BA.
Opening $META 180C for next week"
2023-03-03T09:51:48.984-05:00,"@Swing Trades 
$FSLR $5 to $10 for 100%,
Only runners from here. This is an earnings move trade. It basically did what $RBLX was suppose to do. Good example of how nothing works 100% of the time but these have a high hit rate so I always take them"
2023-03-03T10:08:05.982-05:00,"@Swing Trades 
This is a longer hold than the type of trades we do here but I'm swinging the June expiration $GOOG 100C if you want to join."
2023-03-03T12:03:28.384-05:00,"@Swing Trades 
I'm up 124% on $META. only runners from here. I think we have room to 190 from this 184 level"
2023-03-03T12:13:14.134-05:00,"@Swing Trades 
$BABA is forming a bullish RSI divergence. It's very weak but if it's able to unstick itself like $AMZN did earlier this year those June 110c would explode"
2023-03-06T09:30:02.535-05:00,"@Swing Trades 
Good morning fam. Hope the weekend treated u well! 
Friendly reminder tomorrow JPOW will be speaking before the bell & as you probably know that's a wild card for the market. Last month he did not help the bears as expected and $SPY was much higher. Still as far as position sizing be "
2023-03-06T13:38:29.911-05:00,"@Swing Trades 
$META 180C went $3 to $10 for us but this still has more upside.
Once we get through JPOW I'll be looking to open another position for next week.
Likely the $META 195calls.
Also, the setup on $AMZN to 100 still looks great and I'll look to open positions in
$AMZN AUG 110calls & 
$AMZN"
2023-03-08T01:11:02.148-05:00,"@Swing Trades 
Fam all of this is still relevant, waiting for JPOW smoke to clear but so far even with the retracement of the rally set-ups on $META $AMZN & a few others still look good. 
$AMZN need only hold above 91 on daily close basis. At the moment the market is not trending it's up and down wi"
2023-03-08T01:21:33.059-05:00,"@Swing Trades 
Still holding $CRM. I see a lot of folks use lotto on every trade. I don't. I use this term sparingly to imply it's a long shot and I'm willing to risk full debit paid but if it works it has big potential. So far cloud earnings from SE CRWD are doing well and I suspect CRM may find it"
2023-03-08T16:24:41.799-05:00,"@Swing Trades 
-Fam market breadth bottomed back in October making that particular $SPX low more significant than the ones prior. If we zoom out using that October reference point and look at some key stocks we can get clues as to what the market is attempting to do. This is normal. In all bear mark"
2023-03-08T16:28:24.041-05:00,"@Swing Trades 
Here's a chart of $SHOP which I alerted a few days ago. I think this now gives a better sense of where we can expect it to be heading despite the day to day rumblings. This one hasn't yet broken out to the next base which made it a better entry than $SE
(BTW I really should've labeled"
2023-03-08T16:45:20.213-05:00,"@Swing Trades 
$SQ chart. We should be able to nail this breakout. I'm expecting it to happen this month unless FED raises 50bps at the next meeting. (Unlikely imo)"
2023-03-09T09:56:01.687-05:00,"@Swing Trades 
$SHOP 42C up 100%,
Only runners here now"
2023-03-09T10:08:24.042-05:00,"@Swing Trades 
$AMD has plenty of time on it so I won't sell that. Anything into April expiration I think is safe from set backs"
2023-03-09T15:11:58.204-05:00,"@Swing Trades 
$AMD is down 5% and $FSLR 15%. For this kind of selloff tech is holding up really well. Stops haven't been hit. Still taking caution."
2023-03-13T14:47:42.212-04:00,"@Swing Trades 
$AGNC cleared between 120-140% at the open today so I'll consider this trade closed"
2023-03-14T10:41:47.424-04:00,"@Swing Trades 
Side note for ya, those $AMD calls we sold due to the bank meltdown are up 30% now despite that craziness. I don't think we're out of the woods but the market can shrug it off for months"
2023-03-14T15:47:25.041-04:00,"@Swing Trades 
On an Investor hat side I'm continuing to add $AMZN at these levels especially near 91-93."
2023-03-14T15:59:27.539-04:00,"@Swing Trades 
$META is at 100% gain. You know the protocol! Runners on, keep working capital protected"
2023-03-15T15:14:29.776-04:00,"@Swing Trades 
Good closes here for $GOOGL $AMD $NVDA. I'm going to grab some calls in a moment here"
2023-03-16T09:13:48.202-04:00,"@Swing Trades 
Good morning! ☕️
Some important data pieced together this morning:

https://www.bloomberg.com/news/articles/2023-03-16/jpmorgan-says-fed-s-loans-will-provide-2-trillion-of-liquidity

-BTFP effectively adding 2x liquidity what we saw last October into the system. Most stocks have been "
2023-03-16T10:38:56.76-04:00,"@Swing Trades 
Doesn't appear we'll need the $IWM put hedge.
Removing it down 20% before it eats into call side profits"
2023-03-16T13:15:42.2-04:00,"@Swing Trades 
$GOOGL 120%,
We have enough to leave some runners in place for continuation"
2023-03-16T13:18:03.203-04:00,"@Swing Trades 
$SOXL 15C  100% w/ 1 DTE"
2023-03-16T13:33:57.796-04:00,"@Swing Trades 
I have a small account swing on $RBLX I really like if it can break the earnings high of 46.05
$RBLX 21APR 55C @ .74"
2023-03-16T23:49:23.056-04:00,"@Swing Trades 
Remember the $MSFT trade that spanked us March 2nd?
IMO it's not a total loss if we can learn something from it.
In this case it worked if
a. Bought more time
b. More emphasis on horizontal levels vs. diagonal ones."
2023-03-17T15:22:03.381-04:00,"@Swing Trades 
Extremely boring OPEX chop today. I wouldn't read too much into this price action. Still bullish to neutral into FOMC next week then we'll have more confirmation. 
$GLD $SLV getting some buying and $MSFT looks like it has plenty of room to go"
2023-03-17T15:50:10.134-04:00,"@Swing Trades 
Final note before we head off for the weekend, it's very much a stock pickers market. Some screens are all red from banks in IWM while pockets of strength remain in tech.
Very short term next week $ADBE and $NVDA have an event and while $NVDA can use a breather $ADBE can still run hig"
2023-03-21T14:37:21.28-04:00,"@Swing Trades 
For reference on $TSLA and most of the other generals if DXY and TNX stay within this range after FOMC tomorrow I'm expecting a test of the February highs"
2023-03-21T15:37:47.028-04:00,"@Swing Trades 
$VIX hitting lows. If you get a chance listen to what NVDA CEO had to say today. The stock is expensive but they're increasing their MOAT and forging partnerships in several fields. 
BIG day tomorrow fam. It will set the direction for next few months. 💚"
2023-03-22T09:58:03.185-04:00,"@Swing Trades 
$NVDA first hurdle is 270,
Above that and we can see a move to 285 depending on the outcome of the fed decision today. The easy and safe money is made so just depends on risk tolerance from here"
2023-03-22T11:53:04.544-04:00,"@Day Trades 
$NVDA 270C @ 140% gain now. Next stop 276/277, then 285 final. Hopefully we can get most of the move in the next 1.5hrs"
2023-03-22T11:57:33.743-04:00,"@Swing Trades 
$TSM 92C @ 250% gain
Booking that $0.82 to $3"
2023-03-23T14:47:26.018-04:00,"@Swing Trades 
Selling the $SPY lotto from yesterday for +60% gain. 
Let's stay perfect this week
*Excuse me 60%"
2023-03-24T10:20:06.738-04:00,"@Swing Trades 
Nice gap down on $KKR. Taking the quick 55% win here.
$XLI puts for next week and 
$MSFT calls for April remaining"
2023-03-24T15:22:26.966-04:00,"@Swing Trades 
Next week will be quarter end. I like how we're setting up heading in and I think we're going to have some more short covering. Other names that look good for next week:
$BABA 
$GOOGL
$SNAP - Some of you know when I see call buying in this name it almost always forecasts a short cover"
2023-03-27T11:39:38.792-04:00,"@Swing Trades 
Guys take the loss on these $GOOGL calls. I'm not liking what I'm seeing here with the structure"
2023-03-27T11:42:23.829-04:00,"@Swing Trades 
$MSFT structure looks good still, flagging.
Adding $SHOP & $XOM from #👀-commons-portfolio-and-price-targets-watchlist"
2023-03-28T14:47:09.995-04:00,"@Swing Trades 
Ugly day on the tech side of things but not a terribly big surprise. We expected some intraday bearishness if consumer confidence came in 🔥 and it did. Plus a double top on $QQQ. IMO we're still very much range bound until Fridays PCE # & that should decide whether or not we break hig"
2023-03-29T09:44:38.872-04:00,"@Swing Trades 
Taking the easy money on our weekly $AMZN swing. I'll look to re enter after Fridays PCE for a run into earnings.
Still have some risk on with SHOP and MSFT"
2023-03-29T13:19:24.949-04:00,"@Swing Trades 
$XOM is approaching our primary target about 26days early. 
$XOM 21APR 110C are up around 100%. Taking profits on these. Only risk free runners from here. I'll add position summary by the close"
2023-03-30T10:50:27.178-04:00,"@Swing Trades 
From our open swing position list:
$NFLX  345c $5-$10 100%

Still waiting on the others. As long as QQQ is over 314 I'm ok to hold into 320 level"
2023-03-30T13:04:21.596-04:00,"@Swing Trades 
I'm watching $AMZN closely here for this bull flag breakout.
If it closes daily above 102 it has a measured move to 115! 
That's a monster move that could be huge for April"
2023-03-30T15:04:50.12-04:00,"@Swing Trades 
Here's the call debit spread I'm looking at for $AMZN once we get the needed close. I'll do some naked calls for cash accounts as well. Nice that the contracts don't cost half a mortgage payment anymore!"
2023-03-30T15:34:24.456-04:00,"@Swing Trades 
This was an unofficial trade idea given.
Great place to trim on $AI.
I do think it will eventually break over the 30 level. Alerts are set!"
2023-03-30T15:39:28.333-04:00,"@Swing Trades 
Should we do a lotto swing on $AI for April betting on a break out?"
2023-03-31T14:30:45.435-04:00,"@Swing Trades 
$SHOP weekly 47C should be at +100% now. Cashing out"
2023-03-31T14:41:40.507-04:00,"@Swing Trades 
Position summary on swing trade channel:
-$SHOP Monthly calls
-$AMZN 14APR 104C 
-$AMZN 28APR 103/113 Cdebit
-$AMD 14APR 103C 
(I'll see how these trade Monday. Friday price action can be misleading)"
2023-03-31T14:50:09.454-04:00,"@Swing Trades 
Oh almost forgot remember our rule of thumb on $TSLA, Most of the time a strong Friday leads to a gap up Monday"
2023-04-03T10:12:56.778-04:00,"@Swing Trades 
Unfortunately $TSLA #'s didn't come in favor of bulls. If we don't hold the 200 level on a daily closing basis I'll cut it loose. If you're account is taking a lot of heat don't hesitate to cut it loose. There's other trades to be had"
2023-04-03T11:54:41.809-04:00,"@Day Trades 
Taking a monthly lotto on smaller AI spec play:
$BBAI 21APR $3 @ 0.30"
2023-04-03T13:01:52.219-04:00,"@Swing Trades 
Quick update on $AMD since it's misbehaving short term.
I see two paths but both lead up to 110.
Path 1: dip down to 90 then back up
Path 2: hold 95/96 on daily closing basis and start to move back up later this week."
2023-04-03T13:29:28.618-04:00,"@Swing Trades 
The power of runners example here again on $XOM.
We bought the 110c for a little over $1 last Monday and sold the first lot at 100%. The risk free runners are trading up to $7 now"
2023-04-04T11:32:14.486-04:00,"@Swing Trades 
Next week $BABA will be revealing it's $AI. The chart has pulled back to the moving averages and I think it's a good swing into the catalyst for April 14th"
2023-04-04T14:46:30.744-04:00,"@Swing Trades 
Setting a 35% stop loss on the spy puts for tomorrow. 
$SPY 408 is a strong support level and we'd need to break that for anymore significant downside"
2023-04-04T14:55:01.165-04:00,"@Swing Trades 
Position summary for non weekly swing trades.
Only change is addition of 
-$BABA 110calls
-$BBAI 3 monthly lotto. 

Also looking to add $GOOGL soon"
2023-04-04T15:33:31.631-04:00,"@Swing Trades 
Looks like we caught the lows on $BABA. Up 100% if you have several calls always good to secure at least half and leave runners on. Chart still looks good plus the event catalyst"
2023-04-10T15:37:52.917-04:00,"@Swing Trades 
Not quite ready to short but getting closer. I think $SPY makes another impulse move to 416 in next 1-2 weeks before a bigger pullback occurs. Coincidentally or not that sort of lines up with a sell in May type of theme.
-I'll assess if I want to hang onto $AMZN or stick to MSFT GOOGL"
2023-04-14T15:39:53.006-04:00,"@Swing Trades 
Update. Not much change here on our overbought indicators.
On the stock front if we can get some basing on $NVDA below 265 I have a multi week swing for June expiration very similar to the one we did at the end of January to last month.
This one targets 300. Almost enough meat on the "
2023-04-17T12:53:34.986-04:00,"@Swing Trades 
$BBAI 21APR $3C should be up 100% now. 
Leaving some runners from here"
2023-04-17T13:45:37.577-04:00,"@Swing Trades 
For $SNOW I'm using a technical stop vs. percentage.
I'm wrong if it closes below 139"
2023-04-21T11:51:52.019-04:00,"@Swing Trades 
I did not hang onto this $AMZN call spread but if you did hats off to you for ignoring daily price action. 
I think you can keep holding for 110"
2023-04-21T15:17:53.21-04:00,"@Swing Trades 
Market update:
More? Lol. Somehow put to call indicator is still not at an extreme but breadth continues to be very narrow so sticking to my rule of keeping overnight longs very very small. This market can pullback sharply at any moment until breadth improves.
Great move on $AMZN and "
2023-04-25T14:17:47.701-04:00,"@Swing Trades 
The last time I received this alerts was:
3/19/23
12/15/22
$SPY dropped another 10pts from there both times over the next 2-4 days. Then a local bottom was put in"
2023-04-26T12:02:24.176-04:00,"@Swing Trades 
I'm not suppose to be here but not everyday Bitcoin retests a key breakout level. Buying
$MSTR 19MAY 400C"
2023-04-26T12:03:23.894-04:00,@Swing Trades this is also a play on continued weakness in $DXY
2023-04-26T12:51:24.4-04:00,"@Swing Trades 
Small accounts you can do 
$MARA 12 Or 12.5C for the same expiration. Chart structure is identical to MSTR"
2023-04-26T13:08:09.277-04:00,"@Swing Trades 
🚨ER proxy for $AMZN betting cloud lifts all boats like we saw today w/ $MSFT. 
$SNOW 28APR 150/160Call debit @ $2.
Can also do a butterfly with 160 as the middle strike or naked 155 160calls 
Earnings are binary events so risking full debit here"
2023-04-27T14:35:42.339-04:00,"@Swing Trades 
$SPX back above the 0.50 threshold. Close call. The initial alert 2 days ago was still good for a pretty big selloff of 2 days. Continue to monitor!"
2023-04-27T14:40:59.027-04:00,"@Day Trades 
Setting limit sell order @ 0.9-1.0 on the $SPY calls for today"
2023-04-27T15:57:54.669-04:00,"@Swing Trades 
Fam tomorrow we have PCE before the bell so $MSFT now becomes a lotto style trade for the full move. Swing only what you're ok losing."
2023-04-27T16:17:07.004-04:00,"@Swing Trades 
$SNOW 150/160 call debit @ 2 should close near 10 if we hold these overnight gains. Breakeven is 152 so we're in good shape here."
2023-04-28T14:56:20.146-04:00,"@Swing Trades 
Starting small w/ next week 
$META 5MAY 250C @ .99
Needs over 243 to make the measured earnings beat move but I'm front running it a bit"
2023-05-01T11:55:34.802-04:00,"@Swing Trades 
My guess on the technical side is the $NVDA 19MAY 300C go fully in the money"
2023-05-01T15:55:06.026-04:00,"@Swing Trades 
$META is closing above the key 243 level I mentioned we were front running Friday. Looks good to keep holding. I dislike chasing but sometimes you have moves like $NVDA where it doesn't pay to wait. You snooze u loose sort of thing"
2023-05-02T14:48:36.552-04:00,"@Swing Trades 
Put to call w/ $SPX update. Expecting some more short covering into tomorrow. Not a great place to be adding anything other than regional bank puts here in my view"
2023-05-04T11:03:22.566-04:00,"@Swing Trades 
Hold off on $ZION IV is 400%"
2023-05-04T14:59:25.111-04:00,"@Swing Trades 
Change in plans on $NVDA. We have $AAPL earnings coming up. Probably best to wait until that's over to load too much. Potentially a large market mover though I think it will be a non event as usual"
2023-05-05T10:30:36.468-04:00,"@Swing Trades 
Ok to add $NVDA back now that NFP is out of the way"
2023-05-08T13:54:31-04:00,"@Swing Trades 
$NVDA update, as soon as we close over last week's high of ~291 the squeeze should continue up to 298. 
If we zoom out all last week did was retest the 276 breakout level"
2023-05-08T14:12:43.695-04:00,"@Swing Trades 
Zooming out on $AMD now that we have the trendline break we can keep holding the August 100calls but probably don't need that much time. JUNE monthly calls would suffice."
2023-05-08T14:42:02.94-04:00,"@Swing Trades 
Ideally we can get $8 for the 
$NVDA 12MAY 290C we paid $1.93 for. Setting a limit order and see if they bite"
2023-05-08T14:43:11.988-04:00,"@Swing Trades 
For $AMZN ok to add the 107calls @ $1.83 for next week too if you want the really high percentage gain"
2023-05-08T15:12:43.92-04:00,"@Swing Trades 
Meh maybe we take the $4 on the weekly $AMD 92 calls. Nice 300% gain and essentially pays for longer dated swing calls. I do think it's going much higher from here. Any re-tests of 92 should be buyable dips"
2023-05-10T09:23:43.502-04:00,"@Swing Trades 
Really nice gap up for $AMZN this morning. Be sure to keep limit sell orders open for 100% gain. Ultimate target on this $AMZN trade is 110 so good to leave runners or reload for less mid day"
2023-05-10T10:32:38.431-04:00,"@Swing Trades 
Got the 100% gain on $AMZN 107calls"
2023-05-10T10:36:33.874-04:00,"@Swing Trades 
$AMZN has another weekly timeframe setup that goes much higher but we can put a pin in it for now"
2023-05-10T11:25:39.071-04:00,"@Swing Trades 
Reloading $AMZN for monthly expiration.
$AMZN 19MAY 111call @ $1.42"
2023-05-11T09:54:36.928-04:00,"@Swing Trades 
Think we're ok to add the June calls on $META"
2023-05-11T11:00:13.607-04:00,"@Swing Trades 
$AMZN update for the swing trade fam. Holding this one for the 113.5/114 target"
2023-05-15T10:01:02.007-04:00,"@Day Trades 
I'm doing this all with small account siding. $AI calls, $GOOGL, and $AMZN calls. Only need 1"
2023-05-15T10:26:32.066-04:00,"@Day Trades 
For $GOOGL I'm planning on holding a single contract through the week. Looks to be building another flag and we'll know soon enough what the top and bottom of the range is. Keeping the single contract if it breaks out and we have ammo for dips later in the week"
2023-05-26T13:31:39.158-04:00,"@Swing Trades 
That's it from that list. 
$GOOGL is for August so keeping that one running. They keep riding the 8ema on the daily so staying in until extended targets get hit"
2023-06-06T09:56:48.26-04:00,"@Day Trades 
$GOOGL at 126 support mentioned yesterday. Should get a bounce to 127"
2023-06-06T10:09:14.307-04:00,"@Day Trades 
$TSLA UPDATE:
Any dips down to 208 I want to add 220 calls 1 week out. Not sure we'll get it with $QQQ holding 353/354 so well"
2023-06-07T10:49:41.202-04:00,"@Swing Trades 
$ORCL UPDATE:
I'm selling this entire position fam. Not high beta enough & may add NVDA again soon"
2023-06-08T12:13:46.357-04:00,"@Day Trades 
$TSLA UPDATE:
230 should now be support for next week's calls. Any dips to or below it safe to add calls for 16JUN expiration"
2023-07-19T15:00:02.836-04:00,"@Swing Trades 
$CPNG UPDATE:
This is one of Druckenmiller's largest holdings and should do well w/ a weak dollar.
It's not a name I've traded with options so I'm just going to buy shares and remain long above 17.50 where it appears resistance is finally becoming support.
Currently: 18
*Note if I sto"
2023-07-27T18:47:10.104-04:00,"@Swing Trades @Day Trades Fam the market has shaken off just about every macro event lately both big and small but today we had a first hand reminder of how impactful Bank of Japan policy effects all global markets. From FX, to bonds, to SPX, etc. We'll find out soon enough if they'll be changing po"
2023-07-27T18:54:29.347-04:00,@Swing Trades @Day Trades  what to watch for? $DXY over 101.5 should generally be seen as a headwind for certain growth stocks but stocks in general. This is in context of TLT remaining below 100 w/ increased volitilty in both FX and bonds. The volatilty of these instruments disrupts equities far mo
2023-07-28T16:25:23.584-04:00,"@Swing Trades Correction to $ROKU post, here's the proper chart w/ targets because a chart of $CVNA just won't do. 😁"
2023-07-31T11:30:38.678-04:00,@Swing Trades $ROKU 11AUG 90C are now $3.1 to $8. Taking off half here and letting the rest run
2023-08-01T12:11:50.093-04:00,"@Swing Trades 
On $NFLX technical stop is 439. If we're above that the set-up is still valid. $QQQ over 383 would give confidence that this continues higher to our target"
2023-08-03T01:31:17.696-04:00,@Swing Trades @Swing Trades Hi fam! $AMZN earnings are tomorrow after the bell. There's a lot going on in markets while i'm away but I've held the $AMZN January 140calls since November and I'll be holding through these earnings as well.  As always earnings are binary events but core swings often see
2023-08-03T08:51:37.937-04:00,"@Day Trades 
Holding $SMCI as well. Ok that's it promise shutting up now. Important one there & had to update"
2023-08-03T18:23:18.714-04:00,@Swing Trades @Day Trades Congrats fam. Big day for $AMZN and we have plenty of time for the trade to keep working. 🤟
2023-08-04T15:26:36.159-04:00,@Swing Trades @Day Trades $aapl in free fall wasn't on my bingo card heading into the weekend. Let's close out $GOOGL and see how things look next week even though we have time. The market should be bottoming out soon but $AAPL can distort things so I'd rather play it safe and have a clear head unti
2023-08-07T11:38:15.432-04:00,"@Swing Trades @Day Trades 
Hey fam! Hope everyone's well.
I'll be back in action this Thursday. In the meantime there's 4 main stocks I'm watching. While $AAPL continues to weigh the market down & now $TSLA joining I'm looking for new leadership to emerge.
-$GOOGL looks to be basing and putting in a"
2023-08-08T15:34:00.959-04:00,"@Day Trades @Swing Trades $MELI, this hourly candle gapped back below 1325 so I'm getting out for now. Keep an eye on this for remainder of the week. If we start to see it hold 1325 this should test 1390 by Friday. Other than that $DE from the #👀-commons-portfolio-and-price-targets-watchlist looks t"
2023-08-10T15:58:50.924-04:00,"@Swing Trades @Day Trades 
$MELI 1390 by Friday target achieved. They've been running stops at the close so not an easy trade by any means but strength in this name has been undeniable 🤟"
2023-08-14T15:21:07.24-04:00,"@Day Trades @Swing Trades 
This is embarrassing presentation but for the sake of being expedient see this chart of $ROKU. I think if today's lows hold we're seeing another swing higher to around 85 to start with. It is trading 82 now"
2023-08-21T16:04:54.516-04:00,@Swing Trades On $AVGO if it gaps up I'll take the profits at the open. Up around 100% here. Claws back our loss from last week 🤝 😁
2023-08-22T09:07:36.809-04:00,@Swing Trades @Day Trades GM ALL! big gap ups in $AVGO $TSLA. I'll be taking profits on those at the open and waiting for mid session before hopping back in to any other trades. $SPY has reach the first #🎯-trade-plan  weekly target of 442 as well so a pause here makes sense to me. Looking out a bit 
2023-08-23T16:40:34.32-04:00,@Swing Trades $AVGO looking good in after hours trading at 903. Don't want to jinx it so I'll peak again in the morning. They have earnings next week so I'd imagine the chase continues. Have a great day all
2023-08-29T15:55:18.09-04:00,@Swing Trades $AMD calls up about a double. I'm taking those off here. Do leave a runner if you have enough for one. I beleive it's going to 110 next. If not i have a new swing
2023-08-29T15:58:01.731-04:00,@Swing Trades $QQQ 15SEP 385C $1.86. Scale in half a position size here. We could gap higher w/ the sudden $DXY collapse taking place today and folks are very offsides.
2023-09-05T15:36:02.916-04:00,@Swing Trades Staying long on the weekly $AMD runners from last week. I beleive 113 will trade this week
2023-09-07T08:30:54.673-04:00,@Swing Trades swing trade fam I'm keeping $AMZN $GOOGL $AMD positions open. This is going to be a complicated month w/ $DXY continuing to move higher & now overseas tech risks so understand these may take more heat before all is said and done. My call for $QQQ to 385 this month is also off the table
2023-09-20T10:52:27.955-04:00,@Swing Trades for the $GLD and $IWM calls i'm setting a limit sell order at 100% gain on 2/3 of the position. Vital especially for $IWM which can have some rather eratic price action
2023-09-20T10:58:42.214-04:00,@Swing Trades This $GLD 181.40ish area is what i'm looking for as a primary target & 182.50ish for the secondary (runners)
2023-09-20T11:02:52.139-04:00,@Swing Trades This $GLD 181.40ish area is what i'm looking for as a primary target & 182.50ish for the secondary (runners)
2023-09-25T14:37:16.246-04:00,"@Swing Trades 
Stats on buying $SPY today for 2 weeks out and remainder of the year"
2023-09-26T09:37:51.128-04:00,@Swing Trades down 22% on $SPY 440C. Using this morning volatility to get out. I'll put risk back on when things look more stable / we get a day 2 of higher lows. Could be today but playing it safe first
2023-09-27T09:13:50.694-04:00,"<@​&955554341224333413> <@​&955553699927842860>$SPY WEEKLY TRADE PLAN UPDATE

GM ALL! 
Next sequence I believe will be about testing the purple downtrend that $SPY broke down from which is near the 429/430 area.
We have a strong pivot level at 427.80 and if overcome we should then test the next pivo"
2023-09-28T07:42:25.615-04:00,"<@​&955554341224333413> <@​&955553699927842860> 
$SPY WEEKLY TRADE PLAN UPDATE:

GM cats! More often than not the weekly trade plans come to fruition but the day to day does a good job of leading us astray. Not surprising as it's one of the main jobs of the market to divert and distract from the obv"
2023-09-28T13:04:40.345-04:00,@Swing Trades Limit sell order at 100% on the $SPY calls for at least half the position. I'll likely be holding this to expiration & will explain on the weekly trade plan. You can lock some in and trade around the position if you'd like since it probably isn't a straight line
2023-09-29T08:21:32.942-04:00,"<@​&955554341224333413> <@​&955553699927842860>$SPY WEEKLY TRADE PLAN UPDATE

GM ALL! 
PCE will be out shortly so while it’s hard to predict the numbers we do have some levels we can react to. 
$SPY is currently back testing the October uptrend (purple). If bulls were to reclaim that level it would "
2023-10-05T11:10:52.322-04:00,@Day Trades if we take out yesterdays low on $SPY then 419 next. There's not much holding up today aside from NVDA and healthcare
2023-10-05T11:19:05.822-04:00,"@Day Trades plan for me is if $SPY 419 trades, and i think it likely does, then switch back to calls and repeat yesterday. I think we're forming a range"
2023-10-10T10:31:01.839-04:00,@Day Trades $SMCI has a measured move back to the all time high. I like the $SMCI 15DEC 430call at $9.2 as a way to play that. Need a pullback to get a good entry on weeklies. Sucker just keeps going
